"SMS_area" "year" "quarter" "pred" "pred.no" "pred.size" "pred.size.class" "pred.mean.length" "haul.no" "stom.no" "phi" "prey" "prey.no" "prey.size" "prey.size.class" "prey.mean.length" "prey.mean.length.ALK" "stomcon" "type" "mean.weight" "haul.prey.no" "calc.prey.number" "used.prey.number"
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "HER" 21 "0200-0250" 5 225 -9 0.00118831949425673 "obs" 0.112073301595353 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "HER" 21 "0250-0300" 6 275 -9 0.000354714219892042 "obs" 0.208368022040802 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "HER" 21 "0300-0400" 7 350 -9 0.050660404771905 "obs" 0.439041118804 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NSA" 22 "0070-0100" 2 85 -9 0.000239850052573504 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NSA" 22 "0100-0150" 3 125 -9 0.0150966389213145 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NSA" 22 "0150-0200" 4 175 -9 0.00485744935151724 "obs" 0.0195077728658943 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NSA" 22 "0200-0250" 5 225 -9 0.00412010971652084 "obs" 0.0420910506809898 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "SSA" 23 "0050-0070" 1 60 -9 1.13586897977622e-06 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NOP" 24 "0050-0070" 1 60 -9 0.000134562040510672 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NOP" 24 "0070-0100" 2 85 -9 0.0407489805905697 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NOP" 24 "0100-0150" 3 125 -9 0.0314090657319744 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "NOP" 24 "0150-0200" 4 175 -9 0.0146653313282997 "obs" 0.0455937735441265 1 -1 -1
1 1981 4 "COD" 16 "0700-1000" 10 850 45 320 37.2901377418876 "SPR" 25 "0100-0150" 3 125 -9 0.00753312733649251 "obs" 0.0168631139577688 1 -1 -1
1 1981 4 "WHG" 17 "0100-0150" 3 125 62 522 5.67628985129621 "OTH" 0 "9999-9999" 0 9999 -9 0.810920319557142 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0100-0150" 3 125 62 522 5.67628985129621 "NSA" 22 "0070-0100" 2 85 -9 0.041437287965513 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0100-0150" 3 125 62 522 5.67628985129621 "SSA" 23 "0050-0070" 1 60 -9 0.000603896663025736 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0100-0150" 3 125 62 522 5.67628985129621 "NOP" 24 "0050-0070" 1 60 -9 0.147038495814319 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "OTH" 0 "9999-9999" 0 9999 -9 0.721297120347195 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "NSA" 22 "0070-0100" 2 85 -9 0.0877208248720551 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "NSA" 22 "0100-0150" 3 125 -9 0.0120232088592921 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "SSA" 23 "0050-0070" 1 60 -9 0.0149230279460065 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "NOP" 24 "0050-0070" 1 60 -9 0.136626988593511 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "WHG" 17 "0150-0200" 4 175 73 518 14.1781061734354 "NOP" 24 "0070-0100" 2 85 -9 0.0274088293819406 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "OTH" 0 "9999-9999" 0 9999 -9 0.54089791677513 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "COD" 16 "0070-0100" 2 85 -9 0.00152747815876764 "obs" 0.00667262431518458 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "WHG" 17 "0070-0100" 2 85 -9 0.0145253168353478 "obs" 0.00506390659778782 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "WHG" 17 "0100-0150" 3 125 -9 0.0166587996172005 "obs" 0.015770571559659 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "HAD" 18 "0070-0100" 2 85 -9 0.0156640828711473 "obs" 0.00517788984769264 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "HAD" 18 "0100-0150" 3 125 -9 0.00179212788723996 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "HER" 21 "0070-0100" 2 85 -9 0.0057631151841617 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NSA" 22 "0050-0070" 1 60 -9 0.01516183985327 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NSA" 22 "0070-0100" 2 85 -9 0.0645509965838507 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NSA" 22 "0100-0150" 3 125 -9 0.0242477894249007 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SSA" 23 "0050-0070" 1 60 -9 0.00102305627499312 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SSA" 23 "0070-0100" 2 85 -9 9.99900009999e-05 "mid" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SSA" 23 "0100-0150" 3 125 -9 0.00104587571466991 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NOP" 24 "0050-0070" 1 60 -9 0.0300600970192785 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NOP" 24 "0070-0100" 2 85 -9 0.116644211860008 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "NOP" 24 "0100-0150" 3 125 -9 0.00556045946007973 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SPR" 25 "0050-0070" 1 60 -9 0.0131560894643413 "obs" 0.00131637182500142 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SPR" 25 "0070-0100" 2 85 -9 0.125399337676153 "obs" 0.00441543242909492 1 -1 -1
1 1981 4 "WHG" 17 "0200-0250" 5 225 78 704 26.6181986226526 "SPR" 25 "0100-0150" 3 125 -9 0.00622141933846044 "obs" 0.0168631139577688 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "OTH" 0 "9999-9999" 0 9999 -9 0.425417379476046 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "COD" 16 "0070-0100" 2 85 -9 0.00170151370085088 "obs" 0.00667262431518458 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "COD" 16 "0100-0150" 3 125 -9 0.000800955121101992 "obs" 0.0200833177350931 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "WHG" 17 "0070-0100" 2 85 -9 0.00214074429215096 "obs" 0.00506390659778782 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "WHG" 17 "0100-0150" 3 125 -9 0.00308896768367822 "obs" 0.015770571559659 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "HAD" 18 "0070-0100" 2 85 -9 0.104691353503143 "obs" 0.00517788984769264 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "HAD" 18 "0100-0150" 3 125 -9 0.0220977872273112 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "HAD" 18 "0150-0200" 4 175 -9 0.0436647691637201 "obs" 0.0398741413450008 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "HER" 21 "0070-0100" 2 85 -9 0.00141445084226711 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NSA" 22 "0050-0070" 1 60 -9 0.00448350450748235 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NSA" 22 "0070-0100" 2 85 -9 0.0419588616046523 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NSA" 22 "0100-0150" 3 125 -9 0.00536170320036397 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NSA" 22 "0150-0200" 4 175 -9 0.0647684070435789 "obs" 0.0195077728658943 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "SSA" 23 "0070-0100" 2 85 -9 0.000565040843019478 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NOP" 24 "0050-0070" 1 60 -9 0.00772537843945037 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NOP" 24 "0070-0100" 2 85 -9 0.157769695083817 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "NOP" 24 "0100-0150" 3 125 -9 0.0221941095648484 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "SPR" 25 "0070-0100" 2 85 -9 0.0202116797661199 "obs" 0.00441543242909492 1 -1 -1
1 1981 4 "WHG" 17 "0250-0300" 6 275 89 795 57.8745310620047 "SPR" 25 "0100-0150" 3 125 -9 0.0699436989363981 "obs" 0.0168631139577688 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "OTH" 0 "9999-9999" 0 9999 -9 0.295063606294241 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "COD" 16 "0070-0100" 2 85 -9 0.00174120521954035 "obs" 0.00667262431518458 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "COD" 16 "0100-0150" 3 125 -9 0.00167778387510189 "obs" 0.0200833177350931 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "WHG" 17 "0070-0100" 2 85 -9 0.00361281650698999 "obs" 0.00506390659778782 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "WHG" 17 "0100-0150" 3 125 -9 0.0170423186648074 "obs" 0.015770571559659 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "WHG" 17 "0150-0200" 4 175 -9 0.0034944146034062 "obs" 0.0424895542763567 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "HAD" 18 "0070-0100" 2 85 -9 0.133629727289337 "obs" 0.00517788984769264 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "HAD" 18 "0100-0150" 3 125 -9 0.018579345420645 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "HER" 21 "0070-0100" 2 85 -9 0.00651583782462618 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "HER" 21 "0100-0150" 3 125 -9 0.00143548197980218 "obs" 0.0182225024101011 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NSA" 22 "0050-0070" 1 60 -9 0.000104484265213427 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NSA" 22 "0070-0100" 2 85 -9 0.00221325060970163 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NSA" 22 "0100-0150" 3 125 -9 0.00306280451070257 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NSA" 22 "0150-0200" 4 175 -9 0.0431539779245993 "obs" 0.0195077728658943 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SSA" 23 "0070-0100" 2 85 -9 8.26236515142993e-05 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SSA" 23 "0100-0150" 3 125 -9 0.00360076140081562 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SSA" 23 "0150-0200" 4 175 -9 0.00152524300972297 "obs" 0.0195077728658943 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NOP" 24 "0050-0070" 1 60 -9 0.0137614735407945 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NOP" 24 "0070-0100" 2 85 -9 0.361464956316681 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "NOP" 24 "0100-0150" 3 125 -9 0.0581475754502555 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SPR" 25 "0050-0070" 1 60 -9 0.00697178875061893 "obs" 0.00131637182500142 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SPR" 25 "0070-0100" 2 85 -9 0.00367116231000295 "obs" 0.00441543242909492 1 -1 -1
1 1981 4 "WHG" 17 "0300-0400" 7 350 84 711 69.637400988928 "SPR" 25 "0100-0150" 3 125 -9 0.0194473605808806 "obs" 0.0168631139577688 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "OTH" 0 "9999-9999" 0 9999 -9 0.3660922618776 "obs" 9999 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "WHG" 17 "0100-0150" 3 125 -9 0.00785832642952583 "obs" 0.015770571559659 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "HAD" 18 "0070-0100" 2 85 -9 0.0332285979196136 "obs" 0.00517788984769264 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "HAD" 18 "0100-0150" 3 125 -9 0.207417620402544 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "HAD" 18 "0150-0200" 4 175 -9 0.0508906222404499 "obs" 0.0398741413450008 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "NOP" 24 "0070-0100" 2 85 -9 0.253504887959108 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "WHG" 17 "0400-0500" 8 450 24 98 7.07453277280193 "NOP" 24 "0100-0150" 3 125 -9 0.0810076831711589 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "HAD" 18 "0150-0200" 4 175 85 723 18.2290988540418 "OTH" 0 "9999-9999" 0 9999 -9 0.97753754148172 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0150-0200" 4 175 85 723 18.2290988540418 "NSA" 22 "0050-0070" 1 60 -9 0.02246245851828 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "HAD" 18 "0200-0250" 5 225 77 858 16.7055049680078 "OTH" 0 "9999-9999" 0 9999 -9 0.94460584466587 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0200-0250" 5 225 77 858 16.7055049680078 "NOP" 24 "0070-0100" 2 85 -9 0.0553941553341304 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "HAD" 18 "0250-0300" 6 275 74 907 53.282147813785 "OTH" 0 "9999-9999" 0 9999 -9 0.89690800173686 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0250-0300" 6 275 74 907 53.282147813785 "NSA" 22 "0070-0100" 2 85 -9 0.0666519332793353 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "HAD" 18 "0250-0300" 6 275 74 907 53.282147813785 "NOP" 24 "0050-0070" 1 60 -9 0.0131554967277009 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "HAD" 18 "0250-0300" 6 275 74 907 53.282147813785 "NOP" 24 "0070-0100" 2 85 -9 0.000644884330699583 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "HAD" 18 "0250-0300" 6 275 74 907 53.282147813785 "NOP" 24 "0100-0150" 3 125 -9 0.022639683925404 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "OTH" 0 "9999-9999" 0 9999 -9 0.708118334608209 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "NSA" 22 "0050-0070" 1 60 -9 0.0731875240021224 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "NSA" 22 "0070-0100" 2 85 -9 0.0789755738860147 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "NSA" 22 "0100-0150" 3 125 -9 0.0782955353473968 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "NOP" 24 "0070-0100" 2 85 -9 0.0477906687952696 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "HAD" 18 "0300-0400" 7 350 81 981 22.8392988956919 "NOP" 24 "0100-0150" 3 125 -9 0.0136323633609876 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "OTH" 0 "9999-9999" 0 9999 -9 0.671254626147075 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NSA" 22 "0050-0070" 1 60 -9 0.216791799172572 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NSA" 22 "0070-0100" 2 85 -9 0.0264159511762409 "obs" 0.00214058843167255 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NSA" 22 "0100-0150" 3 125 -9 0.00831846405322532 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NOP" 24 "0050-0070" 1 60 -9 0.00348356094753283 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NOP" 24 "0070-0100" 2 85 -9 0.0415314741655226 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "HAD" 18 "0400-0500" 8 450 60 449 15.7244294839815 "NOP" 24 "0100-0150" 3 125 -9 0.0322041243378317 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "HAD" 18 "0500-0700" 9 600 19 78 2.50203675024872 "OTH" 0 "9999-9999" 0 9999 -9 0.741748235655114 "obs" 9999 1 -1 -1
1 1981 4 "HAD" 18 "0500-0700" 9 600 19 78 2.50203675024872 "NSA" 22 "0050-0070" 1 60 -9 0.158130736172768 "obs" 0.000737316728667117 1 -1 -1
1 1981 4 "HAD" 18 "0500-0700" 9 600 19 78 2.50203675024872 "NOP" 24 "0050-0070" 1 60 -9 0.00902361526377812 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "HAD" 18 "0500-0700" 9 600 19 78 2.50203675024872 "NOP" 24 "0070-0100" 2 85 -9 0.084475584650104 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "HAD" 18 "0500-0700" 9 600 19 78 2.50203675024872 "NOP" 24 "0100-0150" 3 125 -9 0.00662182825823643 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "POK" 19 "0300-0400" 7 350 1 10 2 "OTH" 0 "9999-9999" 0 9999 -9 1 "obs" 9999 1 -1 -1
1 1981 4 "POK" 19 "0400-0500" 8 450 6 61 14.7644719162234 "OTH" 0 "9999-9999" 0 9999 -9 0.921888174755404 "obs" 9999 1 -1 -1
1 1981 4 "POK" 19 "0400-0500" 8 450 6 61 14.7644719162234 "HAD" 18 "0100-0150" 3 125 -9 0.0160641411589214 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "POK" 19 "0400-0500" 8 450 6 61 14.7644719162234 "NOP" 24 "0070-0100" 2 85 -9 0.0446376870065463 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "POK" 19 "0400-0500" 8 450 6 61 14.7644719162234 "NOP" 24 "0100-0150" 3 125 -9 0.0174099970791284 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "OTH" 0 "9999-9999" 0 9999 -9 0.330169542359381 "obs" 9999 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "HAD" 18 "0070-0100" 2 85 -9 0.00461787417662961 "obs" 0.00517788984769264 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "HAD" 18 "0100-0150" 3 125 -9 0.0128295149080048 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "HER" 21 "0100-0150" 3 125 -9 0.0150298676046997 "obs" 0.0182225024101011 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "NOP" 24 "0050-0070" 1 60 -9 0.00075279867813097 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "NOP" 24 "0070-0100" 2 85 -9 0.278272859267101 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "NOP" 24 "0100-0150" 3 125 -9 0.281434795497169 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "POK" 19 "0500-0700" 9 600 17 168 10.937739563439 "NOP" 24 "0150-0200" 4 175 -9 0.0768927475088833 "obs" 0.0455937735441265 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "OTH" 0 "9999-9999" 0 9999 -9 0.30699827173319 "obs" 9999 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "HAD" 18 "0100-0150" 3 125 -9 0.0132814499442552 "obs" 0.0154034006847182 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "HER" 21 "0070-0100" 2 85 -9 0.00440141717082741 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "HER" 21 "0100-0150" 3 125 -9 0.00280037352393088 "obs" 0.0182225024101011 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "NOP" 24 "0050-0070" 1 60 -9 0.00252679383018304 "obs" 0.00179020145204579 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "NOP" 24 "0070-0100" 2 85 -9 0.149160411404745 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "NOP" 24 "0100-0150" 3 125 -9 0.346485232636639 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "POK" 19 "0700-1000" 10 850 21 116 47.1136026737411 "NOP" 24 "0150-0200" 4 175 -9 0.17434604975623 "obs" 0.0455937735441265 1 -1 -1
1 1981 4 "MAC" 20 "0250-0300" 6 274 21 68 2.86829732824707 "OTH" 0 "9999-9999" 0 9999 -9 1 "obs" 9999 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "OTH" 0 "9999-9999" 0 9999 -9 0.878090009293792 "obs" 9999 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "HER" 21 "0070-0100" 2 85 -9 0.00156882719465376 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "HER" 21 "0100-0150" 3 125 -9 0.0349206508640682 "obs" 0.0182225024101011 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "SSA" 23 "0100-0150" 3 125 -9 0.00209655394831185 "obs" 0.00696716187695519 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "NOP" 24 "0070-0100" 2 85 -9 0.0507058712016466 "obs" 0.00513329073688333 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "NOP" 24 "0100-0150" 3 125 -9 0.0269163486592319 "obs" 0.0164799506456668 1 -1 -1
1 1981 4 "MAC" 20 "0300-0400" 7 334.919463744039 59 315 27.0147426501394 "SPR" 25 "0100-0150" 3 125 -9 0.00570173883829559 "obs" 0.0168631139577688 1 -1 -1
1 1981 4 "MAC" 20 "0400-0500" 8 450 33 141 15.9709333310593 "OTH" 0 "9999-9999" 0 9999 -9 0.788109148233515 "obs" 9999 1 -1 -1
1 1981 4 "MAC" 20 "0400-0500" 8 450 33 141 15.9709333310593 "HER" 21 "0070-0100" 2 85 -9 0.00339538425946998 "obs" 0.00553341904056128 1 -1 -1
1 1981 4 "MAC" 20 "0400-0500" 8 450 33 141 15.9709333310593 "HER" 21 "0100-0150" 3 125 -9 0.0108034953710408 "obs" 0.0182225024101011 1 -1 -1
1 1981 4 "MAC" 20 "0400-0500" 8 450 33 141 15.9709333310593 "NOP" 24 "0070-0100" 2 85 -9 0.116374291839609 "obs" 0.00513329073688333 1 -1 -1
